Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2024,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,691.0,510.0,1289.5,1278.4
2024,MN,"Electric Generators, Independent Power Producers",Wind,104.0,100.0,3148.5,3132.1
2024,MN,Industrial Power,All Sources,37.0,12.0,464.6,381.6
2024,MN,Industrial Power,Coal,9.0,5.0,158.1,131.5
2024,MN,Industrial Power,Hydroelectric,11.0,2.0,20.4,17.8
2024,MN,Industrial Power,Natural Gas,4.0,3.0,80.5,57.1
2024,MN,Industrial Power,Petroleum,8.0,2.0,20.0,17.2
2024,MN,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0,45.0,45.0
2024,MN,Industrial Power,Wood and Wood Derived Fuels,4.0,2.0,140.6,113.0
2024,MN,Total Electric Power Industry,All Sources,1312.0,780.0,19765.6,18212.6
2024,MN,Total Electric Power Industry,Coal,14.0,8.0,3383.0,3135.5
2024,MN,Total Electric Power Industry,Hydroelectric,101.0,27.0,221.4,212.0
2024,MN,Total Electric Power Industry,Natural Gas,104.0,41.0,6339.1,5531.4
2024,MN,Total Electric Power Industry,Nuclear,3.0,2.0,1871.2,1657.0
2024,MN,Total Electric Power Industry,Other,7.0,7.0,32.5,27.1
2024,MN,Total Electric Power Industry,Other Biomass,17.0,9.0,135.3,110.6
2024,MN,Total Electric Power Industry,Petroleum,215.0,69.0,908.3,789.9
2024,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,700.0,519.0,1652.9,1641.7
2024,MN,Total Electric Power Industry,Wind,144.0,126.0,4971.5,4901.4
2024,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,7.0,4.0,250.4,206.0
2024,MO,"Combined Heat and Power, Electric Power",All Sources,8.0,3.0,52.5,49.5
2024,MO,"Combined Heat and Power, Electric Power",Natural Gas,8.0,3.0,52.5,49.5
2024,MO,Commercial Power,All Sources,18.0,4.0,104.9,91.0
2024,MO,Commercial Power,Natural Gas,6.0,1.0,81.7,67.8
2024,MO,Commercial Power,Petroleum,11.0,3.0,22.2,22.2
2024,MO,Commercial Power,Solar Thermal and Photovoltaic,1.0,1.0,1.0,1.0
2024,MO,"Electric Generators, Electric Utilities",All Sources,305.0,89.0,19698.4,17882.0
2024,MO,"Electric Generators, Electric Utilities",Coal,17.0,8.0,9048.4,8539.2
2024,MO,"Electric Generators, Electric Utilities",Hydroelectric,20.0,6.0,506.0,548.5
2024,MO,"Electric Generators, Electric Utilities",Natural Gas,86.0,30.0,5796.0,4722.3
2024,MO,"Electric Generators, Electric Utilities",Nuclear,1.0,1.0,1235.8,1190.0
2024,MO,"Electric Generators, Electric Utilities",Other,1.0,1.0,1.0,1.0
2024,MO,"Electric Generators, Electric Utilities",Other Biomass,5.0,3.0,7.8,7.5
2024,MO,"Electric Generators, Electric Utilities",Petroleum,153.0,40.0,1268.9,1038.2
2024,MO,"Electric Generators, Electric Utilities",Pumped Storage,9.0,3.0,600.4,657.0
2024,MO,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,9.0,9.0,236.3,236.2
2024,MO,"Electric Generators, Electric Utilities",Wind,4.0,4.0,997.8,942.1
2024,MO,"Electric Generators, Independent Power Producers",All Sources,40.0,32.0,2378.3,2370.4
2024,MO,"Electric Generators, Independent Power Producers",Natural Gas,5.0,2.0,682.8,680.5
2024,MO,"Electric Generators, Independent Power Producers",Other Biomass,5.0,2.0,7.0,6.5
2024,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,19.0,18.0,232.6,232.6
2024,MO,"Electric Generators, Independent Power Producers",Wind,11.0,10.0,1455.9,1450.8
2024,MO,Industrial Power,All Sources,3.0,1.0,26.1,26.1
2024,MO,Industrial Power,Natural Gas,3.0,1.0,26.1,26.1
2024,MO,Total Electric Power Industry,All Sources,374.0,129.0,22260.2,20419.0
2024,MO,Total Electric Power Industry,Coal,17.0,8.0,9048.4,8539.2
2024,MO,Total Electric Power Industry,Hydroelectric,20.0,6.0,506.0,548.5
2024,MO,Total Electric Power Industry,Natural Gas,108.0,37.0,6639.1,5546.2
2024,MO,Total Electric Power Industry,Nuclear,1.0,1.0,1235.8,1190.0
2024,MO,Total Electric Power Industry,Other,1.0,1.0,1.0,1.0
2024,MO,Total Electric Power Industry,Other Biomass,10.0,5.0,14.8,14.0
2024,MO,Total Electric Power Industry,Petroleum,164.0,43.0,1291.1,1060.4
2024,MO,Total Electric Power Industry,Pumped Storage,9.0,3.0,600.4,657.0
2024,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,29.0,28.0,469.9,469.8
2024,MO,Total Electric Power Industry,Wind,15.0,14.0,2453.7,2392.9
2024,MS,Commercial Power,All Sources,5.0,3.0,31.8,31.4
2024,MS,Commercial Power,Natural Gas,3.0,2.0,30.2,30.0
2024,MS,Commercial Power,Other,2.0,1.0,1.6,1.4
2024,MS,"Electric Generators, Electric Utilities",All Sources,108.0,28.0,15293.8,13803.9
2024,MS,"Electric Generators, Electric Utilities",Coal,2.0,1.0,1096.6,1004.0
2024,MS,"Electric Generators, Electric Utilities",Natural Gas,97.0,24.0,12645.2,11297.6
2024,MS,"Electric Generators, Electric Utilities",Nuclear,1.0,1.0,1440.0,1390.3
2024,MS,"Electric Generators, Electric Utilities",Other,1.0,1.0,1.5,1.5
2024,MS,"Electric Generators, Electric Utilities",Petroleum,5.0,1.0,9.0,9.0
2024,MS,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2.0,2.0,101.5,101.5
2024,MS,"Electric Generators, Independent Power Producers",All Sources,24.0,23.0,1868.0,1794.3
2024,MS,"Electric Generators, Independent Power Producers",Coal,1.0,1.0,513.7,440.0
2024,MS,"Electric Generators, Independent Power Producers",Other,1.0,1.0,50.0,50.0
2024,MS,"Electric Generators, Independent Power Producers",Other Biomass,1.0,1.0,1.6,1.6
2024,MS,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,20.0,20.0,1118.2,1118.2
2024,MS,"Electric Generators, Independent Power Producers",Wind,1.0,1.0,184.5,184.5
2024,MS,Industrial Power,All Sources,13.0,7.0,348.0,331.5
2024,MS,Industrial Power,Natural Gas,3.0,3.0,37.0,30.7
2024,MS,Industrial Power,Wood and Wood Derived Fuels,10.0,4.0,311.0,300.8
2024,MS,Total Electric Power Industry,All Sources,150.0,61.0,17541.6,15961.1
2024,MS,Total Electric Power Industry,Coal,3.0,2.0,1610.3,1444.0
2024,MS,Total Electric Power Industry,Natural Gas,103.0,29.0,12712.4,11358.3
2024,MS,Total Electric Power Industry,Nuclear,1.0,1.0,1440.0,1390.3
2024,MS,Total Electric Power Industry,Other,4.0,3.0,53.1,52.9
2024,MS,Total Electric Power Industry,Other Biomass,1.0,1.0,1.6,1.6
2024,MS,Total Electric Power Industry,Petroleum,5.0,1.0,9.0,9.0
2024,MS,Total Electric Power Industry,Solar Thermal and Photovoltaic,22.0,22.0,1219.7,1219.7
2024,MS,Total Electric Power Industry,Wind,1.0,1.0,184.5,184.5
2024,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,10.0,4.0,311.0,300.8
2024,MT,"Combined Heat and Power, Electric Power",All Sources,1.0,1.0,68.0,52.0
2024,MT,"Combined Heat and Power, Electric Power",Petroleum,1.0,1.0,68.0,52.0
2024,MT,"Electric Generators, Electric Utilities",All Sources,102.0,30.0,3821.8,3830.1
2024,MT,"Electric Generators, Electric Utilities",Hydroelectric,68.0,18.0,2647.3,2799.9
2024,MT,"Electric Generators, Electric Utilities",Natural Gas,27.0,6.0,643.9,499.6
2024,MT,"Electric Generators, Electric Utilities",Other Biomass,2.0,1.0,3.2,3.2
2024,MT,"Electric Generators, Electric Utilities",Wind,5.0,5.0,527.4,527.4
2024,MT,"Electric Generators, Independent Power Producers",All Sources,55.0,36.0,3505.8,3292.4
2024,MT,"Electric Generators, Independent Power Producers",Coal,4.0,3.0,1809.2,1625.0
2024,MT,"Electric Generators, Independent Power Producers",Hydroelectric,6.0,5.0,34.2,34.2
2024,MT,"Electric Generators, Independent Power Producers",Natural Gas,9.0,1.0,54.9,54.0
2024,MT,"Electric Generators, Independent Power Producers",Other,8.0,2.0,60.0,40.0
2024,MT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,8.0,8.0,177.0,177.0
2024,MT,"Electric Generators, Independent Power Producers",Wind,20.0,17.0,1370.5,1362.2
2024,MT,Industrial Power,All Sources,4.0,4.0,7.9,8.0
2024,MT,Industrial Power,Coal,1.0,1.0,1.5,1.5
2024,MT,Industrial Power,Other Gases,1.0,1.0,1.6,1.5
2024,MT,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0,2.0,2.0
2024,MT,Industrial Power,Wood and Wood Derived Fuels,1.0,1.0,2.8,3.0
2024,MT,Total Electric Power Industry,All Sources,162.0,71.0,7403.5,7182.5
2024,MT,Total Electric Power Industry,Coal,5.0,4.0,1810.7,1626.5
2024,MT,Total Electric Power Industry,Hydroelectric,74.0,23.0,2681.5,2834.1
2024,MT,Total Electric Power Industry,Natural Gas,36.0,7.0,698.8,553.6
2024,MT,Total Electric Power Industry,Other,8.0,2.0,60.0,40.0
2024,MT,Total Electric Power Industry,Other Biomass,2.0,1.0,3.2,3.2
2024,MT,Total Electric Power Industry,Other Gases,1.0,1.0,1.6,1.5
2024,MT,Total Electric Power Industry,Petroleum,1.0,1.0,68.0,52.0
2024,MT,Total Electric Power Industry,Solar Thermal and Photovoltaic,9.0,9.0,179.0,179.0
2024,MT,Total Electric Power Industry,Wind,25.0,22.0,1897.9,1889.6
2024,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,1.0,1.0,2.8,3.0
2024,NC,"Combined Heat and Power, Electric Power",All Sources,6.0,3.0,39.9,39.9
2024,NC,"Combined Heat and Power, Electric Power",Other Biomass,5.0,2.0,5.2,5.2
2024,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1.0,1.0,34.7,34.7
2024,NC,Commercial Power,All Sources,25.0,13.0,125.6,122.1
2024,NC,Commercial Power,Hydroelectric,6.0,2.0,3.6,3.6
2024,NC,Commercial Power,Natural Gas,5.0,3.0,45.8,44.4
2024,NC,Commercial Power,Other Biomass,2.0,1.0,2.0,2.0
2024,NC,Commercial Power,Petroleum,7.0,4.0,12.2,11.6
2024,NC,Commercial Power,Solar Thermal and Photovoltaic,5.0,4.0,62.0,60.5
2024,NC,"Electric Generators, Electric Utilities",All Sources,292.0,130.0,29698.7,26703.1
2024,NC,"Electric Generators, Electric Utilities",Coal,9.0,4.0,5911.4,5561.0
2024,NC,"Electric Generators, Electric Utilities",Hydroelectric,67.0,26.0,1673.3,1795.7
2024,NC,"Electric Generators, Electric Utilities",Natural Gas,86.0,15.0,15390.0,12961.0
2024,NC,"Electric Generators, Electric Utilities",Nuclear,5.0,3.0,5394.7,5149.6
2024,NC,"Electric Generators, Electric Utilities",Other,31.0,31.0,127.8,127.8
2024,NC,"Electric Generators, Electric Utilities",Petroleum,61.0,35.0,510.0,425.7
2024,NC,"Electric Generators, Electric Utilities",Pumped Storage,1.0,1.0,95.0,86.0
2024,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,32.0,32.0,596.5,596.3
2024,NC,"Electric Generators, Independent Power Producers",All Sources,847.0,758.0,9327.7,9050.0
2024,NC,"Electric Generators, Independent Power Producers",Hydroelectric,29.0,11.0,210.7,210.1
2024,NC,"Electric Generators, Independent Power Producers",Natural Gas,12.0,3.0,2471.9,2198.3
2024,NC,"Electric Generators, Independent Power Producers",Other,2.0,2.0,12.0,12.0
2024,NC,"Electric Generators, Independent Power Producers",Other Biomass,44.0,15.0,60.0,55.7
2024,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,757.0,727.0,6126.1,6129.9
2024,NC,"Electric Generators, Independent Power Producers",Wind,2.0,2.0,397.0,397.0
2024,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1.0,1.0,50.0,47.0
2024,NC,Industrial Power,All Sources,54.0,14.0,438.6,421.5
2024,NC,Industrial Power,Natural Gas,4.0,2.0,56.5,48.5
2024,NC,Industrial Power,Other,1.0,1.0,54.0,54.0
2024,NC,Industrial Power,Petroleum,41.0,7.0,55.3,53.7
2024,NC,Industrial Power,Wood and Wood Derived Fuels,8.0,5.0,272.8,265.3
2024,NC,Total Electric Power Industry,All Sources,1224.0,918.0,39630.5,36336.6
2024,NC,Total Electric Power Industry,Coal,9.0,4.0,5911.4,5561.0
2024,NC,Total Electric Power Industry,Hydroelectric,102.0,39.0,1887.6,2009.4
2024,NC,Total Electric Power Industry,Natural Gas,107.0,23.0,17964.2,15252.2
2024,NC,Total Electric Power Industry,Nuclear,5.0,3.0,5394.7,5149.6
2024,NC,Total Electric Power Industry,Other,34.0,34.0,193.8,193.8
2024,NC,Total Electric Power Industry,Other Biomass,51.0,18.0,67.2,62.9
2024,NC,Total Electric Power Industry,Petroleum,109.0,46.0,577.5,491.0
2024,NC,Total Electric Power Industry,Pumped Storage,1.0,1.0,95.0,86.0
2024,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,794.0,763.0,6784.6,6786.7
2024,NC,Total Electric Power Industry,Wind,2.0,2.0,397.0,397.0
2024,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,10.0,7.0,357.5,347.0
2024,ND,Commercial Power,All Sources,2.0,2.0,3.5,3.5
2024,ND,Commercial Power,Petroleum,2.0,2.0,3.5,3.5
2024,ND,"Electric Generators, Electric Utilities",All Sources,67.0,30.0,7235.4,6755.7
2024,ND,"Electric Generators, Electric Utilities",Coal,9.0,5.0,4003.6,3812.6
2024,ND,"Electric Generators, Electric Utilities",Hydroelectric,5.0,1.0,583.4,510.0
2024,ND,"Electric Generators, Electric Utilities",Natural Gas,24.0,4.0,938.7,746.1
2024,ND,"Electric Generators, Electric Utilities",Other,1.0,1.0,5.3,5.3
2024,ND,"Electric Generators, Electric Utilities",Petroleum,10.0,4.0,62.2,54.6
2024,ND,"Electric Generators, Electric Utilities",Wind,18.0,16.0,1642.2,1627.1
2024,ND,"Electric Generators, Independent Power Producers",All Sources,25.0,24.0,2886.9,2886.9
2024,ND,"Electric Generators, Independent Power Producers",Wind,25.0,24.0,2886.9,2886.9
2024,ND,Industrial Power,All Sources,7.0,4.0,36.6,37.5
2024,ND,Industrial Power,Coal,2.0,2.0,19.3,19.3
2024,ND,Industrial Power,Other Biomass,2.0,1.0,9.8,9.8
2024,ND,Industrial Power,Other Gases,3.0,1.0,7.5,8.4
2024,ND,Total Electric Power Industry,All Sources,101.0,60.0,10162.4,9683.6
2024,ND,Total Electric Power Industry,Coal,11.0,7.0,4022.9,3831.9
2024,ND,Total Electric Power Industry,Hydroelectric,5.0,1.0,583.4,510.0
2024,ND,Total Electric Power Industry,Natural Gas,24.0,4.0,938.7,746.1
2024,ND,Total Electric Power Industry,Other,1.0,1.0,5.3,5.3
2024,ND,Total Electric Power Industry,Other Biomass,2.0,1.0,9.8,9.8
2024,ND,Total Electric Power Industry,Other Gases,3.0,1.0,7.5,8.4
2024,ND,Total Electric Power Industry,Petroleum,12.0,6.0,65.7,58.1
2024,ND,Total Electric Power Industry,Wind,43.0,40.0,4529.1,4514.0
2024,NE,Commercial Power,All Sources,6.0,2.0,4.5,4.5
2024,NE,Commercial Power,Natural Gas,3.0,1.0,1.5,1.5
2024,NE,Commercial Power,Other Biomass,3.0,1.0,3.0,3.0
2024,NE,"Electric Generators, Electric Utilities",All Sources,238.0,80.0,7757.7,7208.8
2024,NE,"Electric Generators, Electric Utilities",Coal,14.0,7.0,3898.6,3756.9
2024,NE,"Electric Generators, Electric Utilities",Hydroelectric,20.0,10.0,329.9,278.8
2024,NE,"Electric Generators, Electric Utilities",Natural Gas,87.0,31.0,2201.6,1942.0
2024,NE,"Electric Generators, Electric Utilities",Nuclear,1.0,1.0,801.0,768.5
2024,NE,"Electric Generators, Electric Utilities",Other,1.0,1.0,1.0,1.0
2024,NE,"Electric Generators, Electric Utilities",Other Biomass,11.0,2.0,11.2,11.0
2024,NE,"Electric Generators, Electric Utilities",Petroleum,94.0,38.0,436.3,373.7
2024,NE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,9.0,8.0,18.7,17.5
2024,NE,"Electric Generators, Electric Utilities",Wind,1.0,1.0,59.4,59.4
2024,NE,"Electric Generators, Independent Power Producers",All Sources,56.0,45.0,3587.3,3580.4
2024,NE,"Electric Generators, Independent Power Producers",Other,4.0,4.0,5.0,3.9
2024,NE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,12.0,12.0,118.9,119.0
2024,NE,"Electric Generators, Independent Power Producers",Wind,40.0,32.0,3463.4,3457.5
2024,NE,Industrial Power,All Sources,3.0,3.0,86.4,74.5
2024,NE,Industrial Power,Coal,1.0,1.0,71.4,61.0
2024,NE,Industrial Power,Natural Gas,2.0,2.0,15.0,13.5
2024,NE,Total Electric Power Industry,All Sources,303.0,130.0,11435.9,10868.2
2024,NE,Total Electric Power Industry,Coal,15.0,8.0,3970.0,3817.9
2024,NE,Total Electric Power Industry,Hydroelectric,20.0,10.0,329.9,278.8
2024,NE,Total Electric Power Industry,Natural Gas,92.0,34.0,2218.1,1957.0
2024,NE,Total Electric Power Industry,Nuclear,1.0,1.0,801.0,768.5
2024,NE,Total Electric Power Industry,Other,5.0,5.0,6.0,4.9
2024,NE,Total Electric Power Industry,Other Biomass,14.0,3.0,14.2,14.0
2024,NE,Total Electric Power Industry,Petroleum,94.0,38.0,436.3,373.7
2024,NE,Total Electric Power Industry,Solar Thermal and Photovoltaic,21.0,20.0,137.6,136.5
2024,NE,Total Electric Power Industry,Wind,41.0,33.0,3522.8,3516.9
2024,NH,Commercial Power,All Sources,9.0,4.0,19.8,19.8
2024,NH,Commercial Power,Other Biomass,1.0,1.0,7.9,7.9
2024,NH,Commercial Power,Petroleum,8.0,3.0,11.9,11.9
2024,NH,"Electric Generators, Electric Utilities",All Sources,7.0,4.0,5.2,5.1
2024,NH,"Electric Generators, Electric Utilities",Hydroelectric,7.0,4.0,5.2,5.1
2024,NH,"Electric Generators, Independent Power Producers",All Sources,120.0,51.0,4700.3,4441.6
2024,NH,"Electric Generators, Independent Power Producers",Coal,4.0,2.0,559.2,533.9
2024,NH,"Electric Generators, Independent Power Producers",Hydroelectric,80.0,28.0,511.1,500.7
2024,NH,"Electric Generators, Independent Power Producers",Natural Gas,7.0,3.0,1809.5,1628.7
2024,NH,"Electric Generators, Independent Power Producers",Nuclear,1.0,1.0,1242.0,1250.0
2024,NH,"Electric Generators, Independent Power Producers",Other,1.0,1.0,14.0,14.0
2024,NH,"Electric Generators, Independent Power Producers",Other Biomass,9.0,3.0,25.6,23.2
2024,NH,"Electric Generators, Independent Power Producers",Petroleum,5.0,4.0,95.0,82.1
2024,NH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1.0,1.0,2.4,2.4
2024,NH,"Electric Generators, Independent Power Producers",Wind,5.0,5.0,214.1,211.9
2024,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,7.0,7.0,227.4,194.7
2024,NH,Industrial Power,All Sources,1.0,1.0,5.0,3.8
2024,NH,Industrial Power,Natural Gas,1.0,1.0,5.0,3.8
2024,NH,Total Electric Power Industry,All Sources,137.0,60.0,4730.3,4470.3
2024,NH,Total Electric Power Industry,Coal,4.0,2.0,559.2,533.9
2024,NH,Total Electric Power Industry,Hydroelectric,87.0,32.0,516.3,505.8
2024,NH,Total Electric Power Industry,Natural Gas,8.0,4.0,1814.5,1632.5
2024,NH,Total Electric Power Industry,Nuclear,1.0,1.0,1242.0,1250.0
2024,NH,Total Electric Power Industry,Other,1.0,1.0,14.0,14.0
2024,NH,Total Electric Power Industry,Other Biomass,10.0,4.0,33.5,31.1
2024,NH,Total Electric Power Industry,Petroleum,13.0,7.0,106.9,94.0
2024,NH,Total Electric Power Industry,Solar Thermal and Photovoltaic,1.0,1.0,2.4,2.4
2024,NH,Total Electric Power Industry,Wind,5.0,5.0,214.1,211.9
2024,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,7.0,7.0,227.4,194.7
2024,NJ,"Combined Heat and Power, Electric Power",All Sources,19.0,5.0,1042.7,963.8
2024,NJ,"Combined Heat and Power, Electric Power",Natural Gas,15.0,4.0,1019.0,944.1
2024,NJ,"Combined Heat and Power, Electric Power",Other Biomass,3.0,1.0,22.5,18.8
2024,NJ,"Combined Heat and Power, Electric Power",Petroleum,1.0,1.0,1.2,0.9
2024,NJ,Commercial Power,All Sources,96.0,54.0,325.2,298.4
2024,NJ,Commercial Power,Natural Gas,14.0,9.0,69.1,60.4
2024,NJ,Commercial Power,Other Biomass,7.0,4.0,116.8,99.4
2024,NJ,Commercial Power,Petroleum,17.0,4.0,20.1,20.1
2024,NJ,Commercial Power,Solar Thermal and Photovoltaic,58.0,42.0,119.2,118.5
2024,NJ,"Electric Generators, Electric Utilities",All Sources,30.0,25.0,237.7,206.0
2024,NJ,"Electric Generators, Electric Utilities",Natural Gas,2.0,2.0,141.2,110.0
2024,NJ,"Electric Generators, Electric Utilities",Other,3.0,3.0,2.6,2.1
2024,NJ,"Electric Generators, Electric Utilities",Petroleum,3.0,1.0,6.0,6.0
2024,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,22.0,22.0,87.9,87.9
2024,NJ,"Electric Generators, Independent Power Producers",All Sources,449.0,309.0,16289.4,15002.9
2024,NJ,"Electric Generators, Independent Power Producers",Hydroelectric,7.0,2.0,14.7,12.3
2024,NJ,"Electric Generators, Independent Power Producers",Natural Gas,95.0,28.0,10763.7,9700.9
2024,NJ,"Electric Generators, Independent Power Producers",Nuclear,3.0,2.0,3630.7,3456.7
2024,NJ,"Electric Generators, Independent Power Producers",Other,7.0,7.0,107.6,107.6
2024,NJ,"Electric Generators, Independent Power Producers",Other Biomass,20.0,6.0,78.7,70.5
2024,NJ,"Electric Generators, Independent Power Producers",Petroleum,7.0,3.0,261.8,263.1
2024,NJ,"Electric Generators, Independent Power Producers",Pumped Storage,3.0,1.0,453.0,416.1
2024,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,305.0,260.0,970.2,968.1
2024,NJ,"Electric Generators, Independent Power Producers",Wind,2.0,2.0,9.0,7.6
