Year,State Code,Fuel Source,Nameplate Capacity (Megawatts),renew_share,ipp_share,fossil_share,res_price,com_price,ind_price
2014,OR,Wood and Wood Derived Fuels,359.9,73.0,21.9,27.0,10.47,8.75,5.97
2014,PA,Coal,15799.5,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Hydroelectric,919.5,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Natural Gas,13321.2,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Nuclear,10322.4,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Other,20.0,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Other Biomass,511.2,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Other Gases,116.0,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Petroleum,2887.1,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Pumped Storage,1541.0,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Solar Thermal and Photovoltaic,48.49999999999999,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Wind,1344.1,6.3,94.4,68.4,13.32,9.73,7.41
2014,PA,Wood and Wood Derived Fuels,144.1,6.3,94.4,68.4,13.32,9.73,7.41
2014,RI,Hydroelectric,2.8,2.8,98.4,97.2,17.17,14.56,12.86
2014,RI,Natural Gas,1971.1000000000001,2.8,98.4,97.2,17.17,14.56,12.86
2014,RI,Other Biomass,40.4,2.8,98.4,97.2,17.17,14.56,12.86
2014,RI,Petroleum,17.7,2.8,98.4,97.2,17.17,14.56,12.86
2014,RI,Solar Thermal and Photovoltaic,6.9,2.8,98.4,97.2,17.17,14.56,12.86
2014,RI,Wind,7.5,2.8,98.4,97.2,17.17,14.56,12.86
2014,SC,Coal,5922.7,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Hydroelectric,1364.1,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Natural Gas,6665.1,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Nuclear,6875.1,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Other Biomass,46.5,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Petroleum,871.0,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Pumped Storage,2581.2,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Solar Thermal and Photovoltaic,2.5,7.5,4.2,54.4,12.45,10.28,6.29
2014,SC,Wood and Wood Derived Fuels,434.6,7.5,4.2,54.4,12.45,10.28,6.29
2014,SD,Coal,456.0,53.6,11.9,46.4,10.47,8.89,6.99
2014,SD,Hydroelectric,1602.1,53.6,11.9,46.4,10.47,8.89,6.99
2014,SD,Natural Gas,1207.0,53.6,11.9,46.4,10.47,8.89,6.99
2014,SD,Petroleum,292.4,53.6,11.9,46.4,10.47,8.89,6.99
2014,SD,Wind,660.0,53.6,11.9,46.4,10.47,8.89,6.99
2014,TN,Coal,9181.699999999999,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Hydroelectric,2499.4,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Natural Gas,6405.999999999999,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Nuclear,3710.9,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Other Biomass,14.6,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Petroleum,57.6,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Pumped Storage,1713.6,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Solar Thermal and Photovoltaic,47.5,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Wind,28.8,11.6,0.4,65.6,10.32,10.38,6.4
2014,TN,Wood and Wood Derived Fuels,185.7,11.6,0.4,65.6,10.32,10.38,6.4
2014,TX,Coal,25420.4,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Hydroelectric,687.6,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Natural Gas,76085.6,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Nuclear,5138.6,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Other,290.3,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Other Biomass,134.3,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Other Gases,334.3,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Petroleum,65.8,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Solar Thermal and Photovoltaic,186.6,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Wind,14000.2,12.5,59.6,83.0,11.86,8.16,6.16
2014,TX,Wood and Wood Derived Fuels,383.6,12.5,59.6,83.0,11.86,8.16,6.16
2014,US,Coal,325831.5,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Geothermal,3757.0,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Hydroelectric,78792.9,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Natural Gas,495120.2,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Nuclear,103860.4,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Other,3267.7,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Other Biomass,5958.6,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Other Gases,2227.6,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Petroleum,46897.8,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Pumped Storage,21601.5,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Solar Thermal and Photovoltaic,10437.7,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Wind,65300.100000000006,14.8,36.1,74.2,12.52,10.74,7.1
2014,US,Wood and Wood Derived Fuels,9524.400000000001,14.8,36.1,74.2,12.52,10.74,7.1
2014,UT,Coal,5202.700000000001,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Geothermal,83.8,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Hydroelectric,262.1,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Natural Gas,3233.3999999999996,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Other,31.8,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Other Biomass,12.799999999999999,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Petroleum,29.3,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Solar Thermal and Photovoltaic,1.3,7.5,8.7,92.2,10.65,8.53,6.08
2014,UT,Wind,324.4,7.5,8.7,92.2,10.65,8.53,6.08
2014,VA,Coal,5902.7,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Hydroelectric,822.4,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Natural Gas,10704.1,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Nuclear,3654.4,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Other,96.0,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Other Biomass,348.2,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Petroleum,2744.5000000000005,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Pumped Storage,3109.3,6.5,12.2,69.0,11.1,8.15,6.89
2014,VA,Wood and Wood Derived Fuels,661.8,6.5,12.2,69.0,11.1,8.15,6.89
2014,VT,Hydroelectric,314.6,80.3,42.9,19.7,17.47,14.56,10.23
2014,VT,Other Biomass,3.2,80.3,42.9,19.7,17.47,14.56,10.23
2014,VT,Petroleum,135.7,80.3,42.9,19.7,17.47,14.56,10.23
2014,VT,Solar Thermal and Photovoltaic,30.3,80.3,42.9,19.7,17.47,14.56,10.23
2014,VT,Wind,121.0,80.3,42.9,19.7,17.47,14.56,10.23
2014,VT,Wood and Wood Derived Fuels,82.6,80.3,42.9,19.7,17.47,14.56,10.23
2014,WA,Coal,1459.8,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Hydroelectric,20977.1,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Natural Gas,4045.3,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Nuclear,1200.0,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Other,163.4,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Other Biomass,71.0,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Petroleum,15.5,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Pumped Storage,314.0,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Solar Thermal and Photovoltaic,0.5,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Wind,3077.8,77.3,10.5,17.4,8.67,7.97,4.32
2014,WA,Wood and Wood Derived Fuels,335.09999999999997,77.3,10.5,17.4,8.67,7.97,4.32
2014,WI,Coal,8715.0,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Hydroelectric,527.1,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Natural Gas,7123.400000000001,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Nuclear,1286.0,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Other,20.8,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Other Biomass,111.8,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Petroleum,795.4000000000001,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Solar Thermal and Photovoltaic,1.0,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Wind,637.5,8.5,11.3,84.9,13.67,10.77,7.52
2014,WI,Wood and Wood Derived Fuels,378.6,8.5,11.3,84.9,13.67,10.77,7.52
2014,WV,Coal,14968.999999999998,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Hydroelectric,326.6,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Natural Gas,1205.0,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Other,34.0,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Other Biomass,2.2,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Petroleum,18.5,5.3,25.7,94.5,9.34,7.99,5.87
2014,WV,Wind,583.3,5.3,25.7,94.5,9.34,7.99,5.87
2014,WY,Coal,7244.3,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Hydroelectric,303.4,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Natural Gas,298.1,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Other,11.5,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Other Gases,110.0,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Petroleum,5.800000000000001,18.5,11.5,81.4,10.5,8.88,6.61
2014,WY,Wind,1433.0,18.5,11.5,81.4,10.5,8.88,6.61
2015,AK,Coal,113.5,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Hydroelectric,445.9,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Natural Gas,1365.8999999999999,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Other,30.0,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Other Biomass,11.5,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Petroleum,779.4,18.5,0.7,80.5,19.83,17.44,14.53
2015,AK,Wind,60.6,18.5,0.7,80.5,19.83,17.44,14.53
2015,AL,Coal,9405.6,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Hydroelectric,3319.3,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Natural Gas,13969.8,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Nuclear,5270.4,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Other Biomass,6.4,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Other Gases,110.8,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Petroleum,47.800000000000004,12.3,24.5,71.6,11.7,10.83,6.03
2015,AL,Wood and Wood Derived Fuels,718.4000000000001,12.3,24.5,71.6,11.7,10.83,6.03
2015,AR,Coal,5487.0,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Hydroelectric,1320.9,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Natural Gas,7282.8,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Nuclear,1845.0,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Other Biomass,28.1,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Petroleum,12.3,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Pumped Storage,28.0,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Solar Thermal and Photovoltaic,12.0,10.5,19.4,78.1,9.82,8.32,6.23
2015,AR,Wood and Wood Derived Fuels,350.1,10.5,19.4,78.1,9.82,8.32,6.23
2015,AZ,Coal,6418.1,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Hydroelectric,2718.0,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Natural Gas,16090.8,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Nuclear,4209.6,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Other Biomass,6.0,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Petroleum,128.3,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Pumped Storage,194.1,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Solar Thermal and Photovoltaic,1515.6,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Wind,267.3,14.4,26.2,71.7,12.13,10.39,6.26
2015,AZ,Wood and Wood Derived Fuels,30.2,14.4,26.2,71.7,12.13,10.39,6.26
2015,CA,Coal,100.7,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Geothermal,2916.5,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Hydroelectric,10043.6,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Natural Gas,45581.200000000004,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Nuclear,2323.0,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Other,124.2,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Other Biomass,630.7,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Other Gases,258.0,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Petroleum,539.7,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Pumped Storage,3751.0,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Solar Thermal and Photovoltaic,7056.9,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Wind,5740.7,34.1,54.5,58.1,16.99,15.73,12.17
2015,CA,Wood and Wood Derived Fuels,883.1,34.1,54.5,58.1,16.99,15.73,12.17
2015,CO,Coal,5574.7,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Hydroelectric,661.1,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Natural Gas,7375.599999999999,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Other,10.6,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Other Biomass,21.4,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Petroleum,202.7,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Pumped Storage,508.5,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Solar Thermal and Photovoltaic,194.0,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Wind,2968.8,22.0,30.7,75.0,12.12,9.88,7.4
2015,CO,Wood and Wood Derived Fuels,11.3,22.0,30.7,75.0,12.12,9.88,7.4
2015,CT,Coal,400.0,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Hydroelectric,118.5,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Natural Gas,3793.2000000000003,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Nuclear,2162.9,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Other,31.3,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Other Biomass,209.9,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Petroleum,2816.8,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Pumped Storage,31.0,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Solar Thermal and Photovoltaic,10.0,4.0,94.5,72.9,20.94,15.97,12.95
2015,CT,Wood and Wood Derived Fuels,43.0,4.0,94.5,72.9,20.94,15.97,12.95
2015,DC,Natural Gas,10.8,56.6,,43.4,12.99,12.01,8.78
2015,DC,Other Biomass,14.1,56.6,,43.4,12.99,12.01,8.78
2015,DE,Coal,445.5,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Natural Gas,2876.2,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Other Biomass,12.2,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Other Gases,140.0,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Petroleum,121.6,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Solar Thermal and Photovoltaic,30.8,1.2,84.9,98.8,13.42,10.25,8.28
2015,DE,Wind,2.0,1.2,84.9,98.8,13.42,10.25,8.28
2015,FL,Coal,11721.9,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Hydroelectric,55.7,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Natural Gas,42670.299999999996,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Nuclear,3797.2,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Other,402.3,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Other Biomass,977.0,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Petroleum,6837.599999999999,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Solar Thermal and Photovoltaic,84.6,2.5,8.5,91.2,11.58,9.5,8.22
2015,FL,Wood and Wood Derived Fuels,589.5,2.5,8.5,91.2,11.58,9.5,8.22
2015,GA,Coal,10272.9,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Hydroelectric,1964.8,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Natural Gas,18686.4,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Nuclear,4041.8,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Other Biomass,37.3,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Petroleum,1230.6000000000001,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Pumped Storage,1634.6,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Solar Thermal and Photovoltaic,241.2,8.1,19.6,77.3,11.54,9.89,5.87
2015,GA,Wood and Wood Derived Fuels,935.6,8.1,19.6,77.3,11.54,9.89,5.87
2015,HI,Coal,203.0,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Geothermal,51.0,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Hydroelectric,26.2,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Other,66.1,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Other Biomass,256.4,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Other Gases,9.0,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Petroleum,2059.5,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Solar Thermal and Photovoltaic,44.2,20.0,12.8,77.8,29.6,26.93,23.06
2015,HI,Wind,205.6,20.0,12.8,77.8,29.6,26.93,23.06
2015,IA,Coal,6866.5,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Hydroelectric,129.2,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Natural Gas,3124.1000000000004,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Nuclear,679.5,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Other Biomass,23.2,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Petroleum,1170.7999999999997,35.3,17.8,61.0,11.63,8.92,5.9
2015,IA,Wind,6314.0,35.3,17.8,61.0,11.63,8.92,5.9
2015,ID,Coal,18.9,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Geothermal,18.0,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Hydroelectric,2541.2999999999997,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Natural Gas,1276.5,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Other,15.9,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Other Biomass,35.300000000000004,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Petroleum,5.0,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Wind,966.6,73.6,31.1,26.1,9.93,7.8,6.6
2015,ID,Wood and Wood Derived Fuels,106.2,73.6,31.1,26.1,9.93,7.8,6.6
2015,IL,Coal,16798.199999999997,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Hydroelectric,39.7,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Natural Gas,17374.1,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Nuclear,12415.1,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Other,72.6,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Other Biomass,124.8,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Other Gases,117.7,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Petroleum,804.0,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Solar Thermal and Photovoltaic,33.1,7.8,88.0,68.0,12.5,9.02,6.67
2015,IL,Wind,3824.5,7.8,88.0,68.0,12.5,9.02,6.67
2015,IN,Coal,19467.7,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Hydroelectric,92.1,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Natural Gas,6809.9,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Other,95.6,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Other Biomass,79.5,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Other Gases,696.2,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Petroleum,597.4999999999999,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Solar Thermal and Photovoltaic,129.5,6.9,7.1,92.8,11.57,9.78,6.86
2015,IN,Wind,1739.7,6.9,7.1,92.8,11.57,9.78,6.86
2015,KS,Coal,4946.7,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Hydroelectric,7.0,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Natural Gas,5069.7,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Nuclear,1267.7,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Other,2.0,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Other Biomass,9.2,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Petroleum,629.3,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Solar Thermal and Photovoltaic,1.0,23.2,21.2,68.7,12.34,10.1,7.61
2015,KS,Wind,3573.7,23.2,21.2,68.7,12.34,10.1,7.61
2015,KY,Coal,15948.2,3.8,4.8,96.2,10.24,9.44,5.48
2015,KY,Hydroelectric,804.1,3.8,4.8,96.2,10.24,9.44,5.48
2015,KY,Natural Gas,7046.4,3.8,4.8,96.2,10.24,9.44,5.48
2015,KY,Other Biomass,17.8,3.8,4.8,96.2,10.24,9.44,5.48
2015,KY,Petroleum,107.5,3.8,4.8,96.2,10.24,9.44,5.48
2015,KY,Wood and Wood Derived Fuels,93.0,3.8,4.8,96.2,10.24,9.44,5.48
2015,LA,Coal,3170.2,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Hydroelectric,192.0,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Natural Gas,22781.600000000002,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Nuclear,2235.7,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Other,348.9,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Other Biomass,15.1,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Other Gases,475.9,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Petroleum,1046.2,2.4,10.5,89.2,9.33,8.66,5.41
2015,LA,Wood and Wood Derived Fuels,546.4,2.4,10.5,89.2,9.33,8.66,5.41
2015,MA,Coal,1124.6,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Hydroelectric,268.9,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Natural Gas,6799.2,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Nuclear,670.0,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Other,2.0,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Other Biomass,340.3,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Petroleum,3467.8,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Pumped Storage,1540.0,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Solar Thermal and Photovoltaic,343.6,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Wind,84.4,7.2,84.9,77.7,19.83,15.79,13.54
2015,MA,Wood and Wood Derived Fuels,18.0,7.2,84.9,77.7,19.83,15.79,13.54
2015,MD,Coal,5126.8,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Hydroelectric,550.8,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Natural Gas,3822.1000000000004,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Nuclear,1828.7,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Other,11.0,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Other Biomass,159.60000000000002,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Petroleum,1992.1,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Solar Thermal and Photovoltaic,90.5,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Wind,190.0,7.2,93.0,79.4,13.82,11.0,8.53
2015,MD,Wood and Wood Derived Fuels,3.8,7.2,93.0,79.4,13.82,11.0,8.53
2015,ME,Hydroelectric,716.8,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Natural Gas,1758.1999999999998,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Other,22.0,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Other Biomass,50.1,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Petroleum,917.6,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Wind,612.8,45.1,77.0,54.5,15.61,12.47,9.05
2015,ME,Wood and Wood Derived Fuels,833.9,45.1,77.0,54.5,15.61,12.47,9.05
2015,MI,Coal,11956.6,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Hydroelectric,366.1,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Natural Gas,11362.8,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Nuclear,4314.1,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Other Biomass,240.10000000000002,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Other Gases,250.0,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Petroleum,656.7,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Pumped Storage,1978.8,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Solar Thermal and Photovoltaic,2.0,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Wind,1529.5,7.6,10.8,73.3,14.42,10.55,7.02
2015,MI,Wood and Wood Derived Fuels,374.6,7.6,10.8,73.3,14.42,10.55,7.02
2015,MN,Coal,4648.2,23.3,20.6,65.8,12.12,9.44,7.02
2015,MN,Hydroelectric,215.3,23.3,20.6,65.8,12.12,9.44,7.02
2015,MN,Natural Gas,5878.8,23.3,20.6,65.8,12.12,9.44,7.02
